Apply_rmon,Pkt_err_type_rmon[0],Pkt_err_type_rmon[1],Pkt_err_type_rmon[2],Clk,Pkt_type_rmon[0],Pkt_type_rmon[1],Pkt_type_rmon[2],Pkt_length_rmon[0],Pkt_length_rmon[1],Pkt_length_rmon[2],Pkt_length_rmon[3],Pkt_length_rmon[4],Pkt_length_rmon[5],Pkt_length_rmon[6],Pkt_length_rmon[7],Pkt_length_rmon[8],Pkt_length_rmon[9],Pkt_length_rmon[10],Pkt_length_rmon[11],Pkt_length_rmon[12],Pkt_length_rmon[13],Pkt_length_rmon[14],Pkt_length_rmon[15],Reset,Reg_next,Apply_rmon_dl1,Apply_rmon_pulse,Apply_rmon_dl2,NextState[0],NextState[1],NextState[2],NextState[3],CurrentState[0],CurrentState[1],CurrentState[2],CurrentState[3],PktLengthReg[0],PktLengthReg[1],PktLengthReg[2],PktLengthReg[3],PktLengthReg[4],PktLengthReg[5],PktLengthReg[6],PktLengthReg[7],PktLengthReg[8],PktLengthReg[9],PktLengthReg[10],PktLengthReg[11],PktLengthReg[12],PktLengthReg[13],PktLengthReg[14],PktLengthReg[15],PktErrTypeReg[0],PktErrTypeReg[1],PktErrTypeReg[2],Pkt_err_type_rmon_dl1[0],Pkt_err_type_rmon_dl1[1],Pkt_err_type_rmon_dl1[2],PktTypeReg[0],PktTypeReg[1],PktTypeReg[2],Pkt_type_rmon_dl1[0],Pkt_type_rmon_dl1[1],Pkt_type_rmon_dl1[2],Pkt_length_rmon_dl1[0],Pkt_length_rmon_dl1[1],Pkt_length_rmon_dl1[2],Pkt_length_rmon_dl1[3],Pkt_length_rmon_dl1[4],Pkt_length_rmon_dl1[5],Pkt_length_rmon_dl1[6],Pkt_length_rmon_dl1[7],Pkt_length_rmon_dl1[8],Pkt_length_rmon_dl1[9],Pkt_length_rmon_dl1[10],Pkt_length_rmon_dl1[11],Pkt_length_rmon_dl1[12],Pkt_length_rmon_dl1[13],Pkt_length_rmon_dl1[14],Pkt_length_rmon_dl1[15],Reg_apply,Reg_addr[0],Reg_addr[1],Reg_addr[2],Reg_addr[3],Reg_addr[4],Reg_drop_apply,Reg_data[0],Reg_data[1],Reg_data[2],Reg_data[3],Reg_data[4],Reg_data[5],Reg_data[6],Reg_data[7],Reg_data[8],Reg_data[9],Reg_data[10],Reg_data[11],Reg_data[12],Reg_data[13],Reg_data[14],Reg_data[15],[1]Apply_rmon,[1]Pkt_err_type_rmon[0],[1]Pkt_err_type_rmon[1],[1]Pkt_err_type_rmon[2],[1]Clk,[1]Pkt_type_rmon[0],[1]Pkt_type_rmon[1],[1]Pkt_type_rmon[2],[1]Pkt_length_rmon[0],[1]Pkt_length_rmon[1],[1]Pkt_length_rmon[2],[1]Pkt_length_rmon[3],[1]Pkt_length_rmon[4],[1]Pkt_length_rmon[5],[1]Pkt_length_rmon[6],[1]Pkt_length_rmon[7],[1]Pkt_length_rmon[8],[1]Pkt_length_rmon[9],[1]Pkt_length_rmon[10],[1]Pkt_length_rmon[11],[1]Pkt_length_rmon[12],[1]Pkt_length_rmon[13],[1]Pkt_length_rmon[14],[1]Pkt_length_rmon[15],[1]Reset,[1]Reg_next,[1]Apply_rmon_dl1,[1]Apply_rmon_pulse,[1]Apply_rmon_dl2,[1]NextState[0],[1]NextState[1],[1]NextState[2],[1]NextState[3],[1]CurrentState[0],[1]CurrentState[1],[1]CurrentState[2],[1]CurrentState[3],[1]PktLengthReg[0],[1]PktLengthReg[1],[1]PktLengthReg[2],[1]PktLengthReg[3],[1]PktLengthReg[4],[1]PktLengthReg[5],[1]PktLengthReg[6],[1]PktLengthReg[7],[1]PktLengthReg[8],[1]PktLengthReg[9],[1]PktLengthReg[10],[1]PktLengthReg[11],[1]PktLengthReg[12],[1]PktLengthReg[13],[1]PktLengthReg[14],[1]PktLengthReg[15],[1]PktErrTypeReg[0],[1]PktErrTypeReg[1],[1]PktErrTypeReg[2],[1]Pkt_err_type_rmon_dl1[0],[1]Pkt_err_type_rmon_dl1[1],[1]Pkt_err_type_rmon_dl1[2],[1]PktTypeReg[0],[1]PktTypeReg[1],[1]PktTypeReg[2],[1]Pkt_type_rmon_dl1[0],[1]Pkt_type_rmon_dl1[1],[1]Pkt_type_rmon_dl1[2],[1]Pkt_length_rmon_dl1[0],[1]Pkt_length_rmon_dl1[1],[1]Pkt_length_rmon_dl1[2],[1]Pkt_length_rmon_dl1[3],[1]Pkt_length_rmon_dl1[4],[1]Pkt_length_rmon_dl1[5],[1]Pkt_length_rmon_dl1[6],[1]Pkt_length_rmon_dl1[7],[1]Pkt_length_rmon_dl1[8],[1]Pkt_length_rmon_dl1[9],[1]Pkt_length_rmon_dl1[10],[1]Pkt_length_rmon_dl1[11],[1]Pkt_length_rmon_dl1[12],[1]Pkt_length_rmon_dl1[13],[1]Pkt_length_rmon_dl1[14],[1]Pkt_length_rmon_dl1[15],[1]Reg_apply,[1]Reg_addr[0],[1]Reg_addr[1],[1]Reg_addr[2],[1]Reg_addr[3],[1]Reg_addr[4],[1]Reg_drop_apply,[1]Reg_data[0],[1]Reg_data[1],[1]Reg_data[2],[1]Reg_data[3],[1]Reg_data[4],[1]Reg_data[5],[1]Reg_data[6],[1]Reg_data[7],[1]Reg_data[8],[1]Reg_data[9],[1]Reg_data[10],[1]Reg_data[11],[1]Reg_data[12],[1]Reg_data[13],[1]Reg_data[14],[1]Reg_data[15]
0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,1,1,1,1,0,1,0,1,1,0,1,1,2,2,1,1,2,0,1,1,1,1,2,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,2,2,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,2,2,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,2,0,0,1,2,0,0,1,1,1,1,0,1,0,1,1,0,1,1,2,2,1,1,2,1,0,1,1,1,2,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,2,2,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,2,2
1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,2,0,0,1,2,0,0,1,1,1,1,0,1,0,1,1,0,1,1,2,2,1,1,2,0,1,1,1,1,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,2,2,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,2,2,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,1,1,1,1,0,1,0,1,1,0,1,1,2,2,1,1,2,0,1,1,1,1,2,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,2,2,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,2,2
0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,2,0,0,1,2,0,0,1,1,1,1,0,1,0,1,1,0,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,2,2,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,2,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,2,0,0,1,2,0,0,1,1,1,1,0,1,0,1,1,0,1,1,2,2,1,1,2,0,1,1,1,1,2,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,2,2,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,2,2
1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,2,1,0,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,2,2,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,2,0,0,1,2,0,0,1,1,1,1,0,1,0,1,1,0,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,2,2,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,2,2
0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,2,0,1,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,2,2,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,2,1,0,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,2,2,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2
1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,2,1,1,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,2,2,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,2,0,1,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,2,2,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2
0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,2,1,1,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,2,2,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1,2,1,1,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,2,2,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2
0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,2,1,1,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,2,2,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,2,1,1,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,2,2,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2
1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,2,1,1,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,2,2,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,2,1,1,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,2,2,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2
0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,2,1,1,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,2,2,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,2,1,1,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,2,2,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2
1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,2,0,0,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,2,2,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,2,1,1,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,2,2,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,2,0,0,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,2,2,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,2,0,0,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,2,2,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2
1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,2,0,0,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,2,2,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,2,0,0,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,2,2,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2
0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,2,0,0,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,2,2,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,2,0,0,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,2,2,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2
0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,2,0,0,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,2,2,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,2,0,0,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,2,2,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2
0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,2,2,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,2,0,0,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,2,2,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2
0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,2,2,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,2,2,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2
1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,2,2,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,2,2,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2
1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,2,0,0,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,2,2,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,2,0,0,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,2,2,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2
1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,2,1,0,1,2,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2,1,1,2,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,2,2,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,2,0,0,1,2,1,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2,1,1,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,2,2,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,2,2
1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,2,1,0,1,2,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2,1,1,2,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,2,2,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,2,1,0,1,2,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2,1,1,2,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,2,2,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2
1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,2,0,1,1,2,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2,1,1,2,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,2,2,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,2,1,0,1,2,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2,1,1,2,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,2,2,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2
0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,2,0,1,1,2,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2,1,1,2,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,2,2,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,2,0,1,1,2,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2,1,1,2,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,2,2,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2
1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,2,0,1,1,2,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2,1,1,2,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,2,2,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,2,0,1,1,2,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2,1,1,2,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,2,2,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2
1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,2,1,1,1,2,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2,1,1,2,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,2,2,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,2,0,1,1,2,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2,1,1,2,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,2,2,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2
0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,2,1,1,1,2,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2,1,1,2,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,2,2,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,2,1,1,1,2,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2,1,1,2,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,2,2,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2
0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,2,1,1,1,2,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2,1,1,2,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,2,2,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,2,1,1,1,2,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2,1,1,2,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,2,2,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,2
