clk,rst,password_input[0],password_input[1],password_input[2],password_input[3],password_input[4],password_input[5],password_input[6],password_input[7],KSState[0],KSState[1],KSState[2],KSState[3],K[0],K[1],K[2],K[3],K[4],K[5],K[6],K[7],i[0],i[1],i[2],i[3],i[4],i[5],i[6],i[7],discardCount[0],discardCount[1],discardCount[2],discardCount[3],discardCount[4],discardCount[5],discardCount[6],discardCount[7],discardCount[8],discardCount[9],discardCount[10],output_ready,j[0],j[1],j[2],j[3],j[4],j[5],j[6],j[7],[1]clk,[1]rst,[1]password_input[0],[1]password_input[1],[1]password_input[2],[1]password_input[3],[1]password_input[4],[1]password_input[5],[1]password_input[6],[1]password_input[7],[1]KSState[0],[1]KSState[1],[1]KSState[2],[1]KSState[3],[1]K[0],[1]K[1],[1]K[2],[1]K[3],[1]K[4],[1]K[5],[1]K[6],[1]K[7],[1]i[0],[1]i[1],[1]i[2],[1]i[3],[1]i[4],[1]i[5],[1]i[6],[1]i[7],[1]discardCount[0],[1]discardCount[1],[1]discardCount[2],[1]discardCount[3],[1]discardCount[4],[1]discardCount[5],[1]discardCount[6],[1]discardCount[7],[1]discardCount[8],[1]discardCount[9],[1]discardCount[10],[1]output_ready,[1]j[0],[1]j[1],[1]j[2],[1]j[3],[1]j[4],[1]j[5],[1]j[6],[1]j[7]
0,0,1,0,1,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,1,1,1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,0,1,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,1,1,1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,0,1,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,0,1,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,0,0,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,0,0,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,0,1,1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,1,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,0,1,1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,1,1,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,1,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,1,1,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,1,1,0,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,1,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,1,1,0,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,0,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,1,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,1,0,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,0,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,1,0,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,0,0,1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,0,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,0,0,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,0,0,1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,1,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,0,0,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,1,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,1,1,0,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,0,0,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,0,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,1,1,0,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,0,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,0,0,1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,1,1,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,1,1,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,0,1,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,0,1,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,1,0,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,0,1,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,1,0,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,0,1,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,1,0,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,0,0,1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,1,0,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,0,0,1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,1,0,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,0,0,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,1,0,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,1,1,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,0,0,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,1,1,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,1,1,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,0,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,1,1,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,0,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,1,1,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,1,1,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,1,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,1,1,1,0,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,1,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,1,0,0,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,1,1,1,0,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,1,0,0,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,0,1,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,1,1,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,0,1,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,1,0,1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,1,1,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,1,1,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,1,0,1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,1,0,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,1,1,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,0,0,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,1,0,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,0,1,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,0,0,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,1,0,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,0,1,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,0,1,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,1,0,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,0,1,0,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,0,1,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,0,1,0,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,1,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,1,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,0,1,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,1,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,0,0,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,0,1,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
0,0,0,1,0,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2
