TotalCoeff[0],TotalCoeff[1],TotalCoeff[2],TotalCoeff[3],TotalCoeff[4],TrailingOnes[0],TrailingOnes[1],TotalCoeff_comb[0],TotalCoeff_comb[1],TotalCoeff_comb[2],TotalCoeff_comb[3],TotalCoeff_comb[4],ZeroLeft[0],ZeroLeft[1],ZeroLeft[2],ZeroLeft[3],TrailingOnes_comb[0],TrailingOnes_comb[1],ena,clk,rst_n,max_coeff_num[0],max_coeff_num[1],max_coeff_num[2],max_coeff_num[3],max_coeff_num[4],idle,start,state[0],state[1],state[2],state[3],state[4],state[5],state[6],state[7],i[0],i[1],i[2],i[3],valid,[1]TotalCoeff[0],[1]TotalCoeff[1],[1]TotalCoeff[2],[1]TotalCoeff[3],[1]TotalCoeff[4],[1]TrailingOnes[0],[1]TrailingOnes[1],[1]TotalCoeff_comb[0],[1]TotalCoeff_comb[1],[1]TotalCoeff_comb[2],[1]TotalCoeff_comb[3],[1]TotalCoeff_comb[4],[1]ZeroLeft[0],[1]ZeroLeft[1],[1]ZeroLeft[2],[1]ZeroLeft[3],[1]TrailingOnes_comb[0],[1]TrailingOnes_comb[1],[1]ena,[1]clk,[1]rst_n,[1]max_coeff_num[0],[1]max_coeff_num[1],[1]max_coeff_num[2],[1]max_coeff_num[3],[1]max_coeff_num[4],[1]idle,[1]start,[1]state[0],[1]state[1],[1]state[2],[1]state[3],[1]state[4],[1]state[5],[1]state[6],[1]state[7],[1]i[0],[1]i[1],[1]i[2],[1]i[3],[1]valid
1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,2,2,2,2,2,2,2,0,2,2,2,0
0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,0,2,2,2,0
