mem_data[0],mem_data[1],mem_data[2],mem_data[3],mem_data[4],mem_data[5],mem_data[6],mem_data[7],mem_data[8],mem_data[9],mem_data[10],fht_2d_valid,fht_2d_data[0],fht_2d_data[1],fht_2d_data[2],fht_2d_data[3],fht_2d_data[4],fht_2d_data[5],fht_2d_data[6],fht_2d_data[7],fht_2d_data[8],fht_2d_data[9],fht_2d_data[10],fht_2d_data[11],fht_2d_data[12],fht_2d_data[13],mem_valid,fht_1d_valid,x_valid,DEFAULT_CLOCK,x_data[0],x_data[1],x_data[2],x_data[3],x_data[4],x_data[5],x_data[6],x_data[7],sclk,fht_1d_data[0],fht_1d_data[1],fht_1d_data[2],fht_1d_data[3],fht_1d_data[4],fht_1d_data[5],fht_1d_data[6],fht_1d_data[7],fht_1d_data[8],fht_1d_data[9],fht_1d_data[10],rstn
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,1,0,1,0,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,0,1,0,1,1,1,0,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,0,0,0,1,1,1,0,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,0,0,0,0,0,1,1,0,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,0,0,1,0,1,0,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,0,0,1,1,0,0,1,0,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,1,1,0,0,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,1,0,1,1,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,1,0,0,1,0,1,1,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,1,1,1,1,0,1,1,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,1,0,1,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,1,0,1,0,1,1,1,0,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,1,1,1,0,0,1,1,0,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,1,1,0,0,0,1,1,0,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,0,0,0,1,1,0,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,1,1,0,1,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,1,1,1,0,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,1,1,1,0,1,1,1,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,1,1,1,1,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,1,0,0,1,0,1,1,0,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,0,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,1,1,1,1,0,1,1,0,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,1,1,1,1,0,1,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,1,0,1,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,1,0,1,1,1,0,1,1,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,1,1,0,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,0,1,1,0,1,1,1,0,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1,0,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,1,1,1,1,0,0,1,0,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,1,1,1,1,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,0,1,0,1,1,1,0,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,1,1,0,1,1,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,1,1,0,1,0,0,1,0,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,1,0,1,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,1,0,1,0,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,1,0,0,0,0,1,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,1,1,0,0,0,1,0,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1,1,1,0,1,1,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,1,1,1,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,0,1,1,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,0,0,0,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,1,1,1,1,1,1,1,0,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,1,1,1,0,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,1,0,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,1,0,1,1,0,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,1,1,0,1,1,0,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,0,0,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,0,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,1,0,1,1,0,0,1,0,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,1,0,1,0,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,1,1,1,1,0,0,1,0,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,1,1,1,1,0,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,1,0,1,0,1,1,0,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,1,1,0,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1,1,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,0,1,0,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,1,1,1,0,1,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,1,1,0,1,1,1,1,0,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,0,0,1,1,1,0,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,0,1,1,1,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,1,1,0,1,1,0,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,1,0,0,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,1,1,0,1,1,0,1,1,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,1,1,0,0,1,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,1,0,1,1,0,1,1,1,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,1,1,0,1,0,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,1,0,1,1,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,1,0,0,0,1,0,1,1,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,0,1,0,1,0,1,1,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,1,1,0,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,1,0,1,1,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,0,0,0,1,1,0,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,1,0,0,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,1,0,0,1,0,1,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,0,1,0,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,1,0,1,0,0,1,1,1,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,0,1,1,0,1,0,1,0,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,1,0,1,1,0,1,1,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,0,1,0,0,0,1,1,0,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,1,1,0,1,0,0,1,0,0,2,2,2,2,2,2,2,2,2,2,0
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,1,1,1,0,0,1,0,1,1,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,2,2,2,2,2,2,2,2,2,2,1
3,3,3,3,3,3,3,3,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,1,0,0,1,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,0
